Sentence_id,Season,Episode,Episode_num,Episode_id,Character,Line
3077,3078,1,Ricksy_Business,11,11,Rick:,Birdperson!
3078,3079,1,Ricksy_Business,11,11,Birdperson:,"I am pleased there is no emergency,"
3079,3080,1,Ricksy_Business,11,11,Rick:,"Oh, there's an emergency, all right, A [bleep] emergency! When's the last time you got laid, 'pers?"
3080,3081,1,Ricksy_Business,11,11,Birdperson:,"It has been a... challenging mating season for Birdperson,"
3081,3082,1,Ricksy_Business,11,11,Rick:,"Then it's time to get your beak wet tonight, playah, Go have some fun out there birdp-- bird-- birdperson,"
3082,3083,1,Ricksy_Business,11,11,Morty:,"Oh, man, how many people did you invite, Rick?"
3083,3084,1,Ricksy_Business,11,11,Rick:,"Uh... people? Mm, six, Yo! What up, my glip glops?!"
3084,3085,1,Ricksy_Business,11,11,Morty:,"Oh, man!"
3085,3086,1,Ricksy_Business,11,11,Scene Action:,[ Electronic music plays ] [ Breathing heavily ]
3086,3087,1,Ricksy_Business,11,11,Oh! Morty:,"Y-y-you know there's a garbage, right? Hey, uh, what the hell?! Alien: Ooh, That's why you never invite a Floopy Doop and a Shmoopy Doop to the same party,"
3087,3088,1,Ricksy_Business,11,11,Scene Action:,[ Bed springs squeaking ]
3088,3089,1,Ricksy_Business,11,11,Morty:,"Oh, oh, g-- oh, that's disgusting! You guys are in my parents' bed!"
3089,3090,1,Ricksy_Business,11,11,Alien:,"Oh, Sorry, I'm not feeling too well, I just needed to lie down for a bit,"
3090,3091,1,Ricksy_Business,11,11,Morty:,"Oh, Okay, S-s-sorry,"
3091,3092,1,Ricksy_Business,11,11,Scene Action:,[ Groans ]
3092,3093,1,Ricksy_Business,11,11,Morty:,"Oh, my god! Are you kidding me?!"
3093,3094,1,Ricksy_Business,11,11,Gearhead:,"The thing people don't realize about the gear wars is that it was never really about the gears at all,"
3094,3095,1,Ricksy_Business,11,11,Rick:,"Uh-huh, Yeah, No, no, to-totally,"
3095,3096,1,Ricksy_Business,11,11,Morty:,"Rick, you got to stop --"
3096,3097,1,Ricksy_Business,11,11,Rick:,Morty! Have you met Gearhead?
3097,3098,1,Ricksy_Business,11,11,Morty:,"Hey, how's --"
3098,3099,1,Ricksy_Business,11,11,Rick:,"Morty here, he -- he would love to hear all about the gear wars,"
3099,3100,1,Ricksy_Business,11,11,Gearhead:,"How familiar are you with the gear wars, exactly? Morty: Uh... not at all,"
3100,3101,1,Ricksy_Business,11,11,Gearhead:,"Oh, boy, I envy you, Okay, it was about 754 years ago,,,"
3101,3102,1,Ricksy_Business,11,11,Rick:,"Oh, hey, Morty! H-have you -- have you met my buddy Scropon?"
3102,3103,1,Ricksy_Business,11,11,Morty:,"Not again, Rick, That last guy droned on for 20 minutes, you know? And meanwhile, the whole house is being destroyed!"
3103,3104,1,Ricksy_Business,11,11,Rick:,"Whoa, Morty, this guy's entire planet was destroyed, Have a little perspective,"
3104,3105,1,Ricksy_Business,11,11,Squanchy:,"Hey, Rick, Squanchy party, bro!"
3105,3106,1,Ricksy_Business,11,11,Rick:,Aw! Squanchy!
3106,3107,1,Ricksy_Business,11,11,Squanchy:,Is there a good place for me squanch around here?
3107,3108,1,Ricksy_Business,11,11,Rick:,"Squanchy, you can squanch wherever you want, man, Mi casa es su casa, dawg!"
3108,3109,1,Ricksy_Business,11,11,Squanchy:,All right! I like your squanch!
3109,3110,1,Ricksy_Business,11,11,Morty:,"Uh, Rick, what exactly is ""Squanching""?"
3110,3111,1,Ricksy_Business,11,11,Rick:,"Morty, listen -- we've had a lot of really cool adventures over the last year, but it's time to relax,"
3111,3112,1,Ricksy_Business,11,11,Morty:,"Yeah, if I relax now, there might not even be any more adventures!"
3112,3113,1,Ricksy_Business,11,11,Rick:,"Jesus, Morty, you're bumming me out, Can't we just pretend like everything's fine for a few hours, enjoy ourselves, and then worry about all this later?"
3113,3114,1,Ricksy_Business,11,11,Morty:,"Yeah, that's easy for you to say, Rick, You know, you like not caring about stuff, You know, wh-wh-what's in this for me?"
3114,3115,1,Ricksy_Business,11,11,Scene Action:,[ Soft music plays ] [ indistinct conversations ]
3115,3116,1,Ricksy_Business,11,11,Morty:,"Jessica,"
3116,3117,1,Ricksy_Business,11,11,Rick:,"Knock it off, Slow Mobius!"
3117,3118,1,Ricksy_Business,11,11,Slow Mobius:,"Ha ha! Sorry, dude! I'm just trying to show off my powers, bro!"
3118,3119,1,Ricksy_Business,11,11,Morty:,"I can't believe she's here,"
3119,3120,1,Ricksy_Business,11,11,Rick:,"Well, what are you doing standing here, Morty? Go, Talk to her, Tonight, the only adventure you're on is your cusping manhood,"
3120,3121,1,Ricksy_Business,11,11,Scene Action:,[ Both laugh ]
3121,3122,1,Ricksy_Business,11,11,Jerry:,"Oh, Rose,"
3122,3123,1,Ricksy_Business,11,11,Lucy:,Whee!
3123,3124,1,Ricksy_Business,11,11,Jerry:,Is that what I think it is?
3124,3125,1,Ricksy_Business,11,11,Lucy:,"Yes, every couple gets to re-create Jack's drowning at the end of the movie, It's so romantic,"
3125,3126,1,Ricksy_Business,11,11,Jerry:,"I can't wait to do that with Beth,"
3126,3127,1,Ricksy_Business,11,11,Lucy:,"I don't know, Jerry, With all due respect, it seems like your wife may not be that interested,"
3127,3128,1,Ricksy_Business,11,11,Jerry:,Look!
3128,3129,1,Ricksy_Business,11,11,Captain:,"Iceberg, right ahead! The buffet is now closed, Iceberg, right ahead! The buffet is now closed,"
3129,3130,1,Ricksy_Business,11,11,Sailor:,"Uh, sir? There's not a problem,"
3130,3131,1,Ricksy_Business,11,11,Captain:,What do you mean there's not a problem?
3131,3132,1,Ricksy_Business,11,11,Sailor:,"The guidance system isn't putting us on a direct collision course, This ship is about to completely miss the giant iceberg!"
3132,3133,1,Ricksy_Business,11,11,Captain:,"Well, do something! Steer into it!"
3133,3134,1,Ricksy_Business,11,11,Sailor:,I'm trying!
3134,3135,1,Ricksy_Business,11,11,Captain:,"It's too late, Ladies and gentlemen... don't brace yourselves,"
3135,3136,1,Ricksy_Business,11,11,Scene Action:,[ All gasping ] 
3136,3137,1,Ricksy_Business,11,11,Jerry:,No! No! What happened?!
3137,3138,1,Ricksy_Business,11,11,Lucy:,"Their rail system must have failed,"
3138,3139,1,Ricksy_Business,11,11,Crowd:,"Oh, my god! We're not gonna sink!"
3139,3140,1,Ricksy_Business,11,11,Party Goer:,"Totally gonna get laid tonight,"
3140,3141,1,Ricksy_Business,11,11,Tammy:,"I like your feathers,"
3141,3142,1,Ricksy_Business,11,11,Birdperson:,"They are designed to attract the attention of the female,"
3142,3143,1,Ricksy_Business,11,11,Tammy:,"It's working,"
3143,3144,1,Ricksy_Business,11,11,Birdperson:,"Tammy, I should let you know I just got out of a highly intense soul bond with my previous spirit mate,"
3144,3145,1,Ricksy_Business,11,11,Tammy:,"I'm not looking to get into a soul bond, I'm just looking for..."
3145,3146,1,Ricksy_Business,11,11,Birdperson:,"I believe Birdperson can arrange that,"
3146,3147,1,Ricksy_Business,11,11,Nancy:,"Hey, Summer, haven't seen you at flute practice in a while,"
3147,3148,1,Ricksy_Business,11,11,Cool Girl:,"Summer, don't tell me you're friends with her,"
3148,3149,1,Ricksy_Business,11,11,Summer:,"Are you kidding me? I don't even know what she's doing here,"
3149,3150,1,Ricksy_Business,11,11,Rick:,"Whoa, Not cool, Summer, This is a party, Everybody should be welcome,"
3150,3151,1,Ricksy_Business,11,11,Scene Action:,[ Crashes ]
3151,3152,1,Ricksy_Business,11,11,Rick:,"Oh, great, Who invited Abradolph Lincoler?"
3152,3153,1,Ricksy_Business,11,11,Summer:,"I thought everyone was welcome,"
3153,3154,1,Ricksy_Business,11,11,Rick:,"It's not the same, Summer, Lincoler is a crazed maniac -- just a misguided effort of mine to create a morally neutral superleader by combining the DNA of Adolf Hitler and Abraham Lincoln, Turns out it just adds up to a lame, weird loser,"
3154,3155,1,Ricksy_Business,11,11,Lincoler:,"Rick, you brought me into this world, a suffering abomination tortured by the duality of its being, But I shall finally know peace when I watch the life drain from your wretched body!"
3155,3156,1,Ricksy_Business,11,11,Brad:,"Whoa, What's up, man?"
3156,3157,1,Ricksy_Business,11,11,Lincoler:,"I have no quarrel with you, boy,"
3157,3158,1,Ricksy_Business,11,11,Brad:,"""Boy""? What's that supposed to mean?"
3158,3159,1,Ricksy_Business,11,11,Lincoler:,"It's just -- l-look, I-I don't know how you thought I meant it, but..."
3159,3160,1,Ricksy_Business,11,11,Rick:,"Don't look at me, dude,"
3160,3161,1,Ricksy_Business,11,11,Lincoler:,"Look, I'm half-Abraham Lincoln, so --"
3161,3162,1,Ricksy_Business,11,11,Brad:,So I should get on my knees and kiss your ass?!
3162,3163,1,Ricksy_Business,11,11,Lincoler:,"Well, no, but... you know?"
3163,3164,1,Ricksy_Business,11,11,Brad:,What do I know? That the Third Reich will reign for a thousand years?
3164,3165,1,Ricksy_Business,11,11,Jessica:,"Leave him alone, Brad,"
3165,3166,1,Ricksy_Business,11,11,Brad:,"Stay out of this, Jessica!"
3166,3167,1,Ricksy_Business,11,11,Rick:,"Kick his ass, Brad! Kick his ass!"
3167,3168,1,Ricksy_Business,11,11,All:,Kick his ass! Kick his ass!
3168,3169,1,Ricksy_Business,11,11,Jessica:,Brad!
3169,3170,1,Ricksy_Business,11,11,Scene Action:,[ Grunts ]
3170,3171,1,Ricksy_Business,11,11,Morty:,Rick!
3171,3172,1,Ricksy_Business,11,11,Rick:,"I just did you a favor, Morty,"
3172,3173,1,Ricksy_Business,11,11,Morty:,"Sorry about all that, Rick has some really strange friends,"
3173,3174,1,Ricksy_Business,11,11,Jessica:,"Ugh! Brad is such a jerk, He's always trying to prove what a man he is, I just want to find somebody nice and sweet,"
3174,3175,1,Ricksy_Business,11,11,Morty:,"Jessica, can I show you something?"
3175,3176,1,Ricksy_Business,11,11,Jessica:,"Wow! Look at all this stuff,"
3176,3177,1,Ricksy_Business,11,11,Morty:,"yeah, This is me and my grandpa Rick's sci-fi workshop, Check this out,"
3177,3178,1,Ricksy_Business,11,11,Scene Action:,[ Projector beeping ]
3178,3179,1,Ricksy_Business,11,11,Jessica:,"It's beautiful,"
3179,3180,1,Ricksy_Business,11,11,Morty:,"You know, Jessica, there's something I've always wanted to tell you,"
3180,3181,1,Ricksy_Business,11,11,Jessica:,"What's that, Morty?"
3181,3182,1,Ricksy_Business,11,11,Morty:,I think that you're the most --
3182,3183,1,Ricksy_Business,11,11,Jessica:,"No, that -- those weird sounds coming from the closet over there,"
3183,3184,1,Ricksy_Business,11,11,Scene Action:,[ Closet rattling ]
3184,3185,1,Ricksy_Business,11,11,Morty:,"Oh, my god!"
3185,3186,1,Ricksy_Business,11,11,Squanchy:,"Aah! Hey, I'm squanching in here!"
3186,3187,1,Ricksy_Business,11,11,Morty:,"Oh, my god! Oh, that is so disgusting! Ow! Oh! Oh, crap!"
3187,3188,1,Ricksy_Business,11,11,Scene Action:,[ Device warbling ] [ Warbling ] [ All screaming ]
3188,3189,1,Ricksy_Business,11,11,Rick:,"Huh, Big star in the sky, [ Inhales sharply ] Oxygen-rich atmosphere, Giant testicle monsters, We'll be fine! Let's party!"
3189,3190,1,Ricksy_Business,11,11,Scene Action:,"[ All cheering ] ♪ Just shake that ass, bitch, and let me see whatcha got ♪ ♪ Just shake that ass,,, ♪"
3190,3191,1,Ricksy_Business,11,11,Summer:,"I swear to God Morty, if it weren't for the fact that everyone's still having a blast in there, I would be so furious with you right now,"
3191,3192,1,Ricksy_Business,11,11,Rick:,"Oh, man, Y-you hear that, Morty? You really lucked out with Summer o-on that one,"
3192,3193,1,Ricksy_Business,11,11,Morty:,"How are you guys not freaking out right now?! T-the whole house is sitting in another dimension! I-I mean, w-what the hell are we supposed to do?! M-m-mom and dad are gonna kill us! I'm losing it here, Rick!"
3193,3194,1,Ricksy_Business,11,11,Rick:,"Relax, Morty, relax! It's gonna be fine, All we have to do is go out and find us some kalaxian crystals,"
3194,3195,1,Ricksy_Business,11,11,Scene Action:,[ Detector beeping ]
3195,3196,1,Ricksy_Business,11,11,Rick:,"Oh, shit, mother[bleep] kalaxian crystals, Morty, just a few miles south of here,"
3196,3197,1,Ricksy_Business,11,11,Morty:,"Okay, Let's go, then, W-w-we got to go get those crystals right now, Rick,"
3197,3198,1,Ricksy_Business,11,11,Rick:,"Whoa, whoa, whoa, Morty, morty, I-I can't go with you, I got to hang back and make sure everything stays cool here, you know? I mean, who knows what -- what if somebody breaks something?"
3198,3199,1,Ricksy_Business,11,11,Summer:,"Yeah, Me too, I should stay,"
3199,3200,1,Ricksy_Business,11,11,Lincoler:,You guys have any aspirin?
3200,3201,1,Ricksy_Business,11,11,Rick:,"Oh, hey, Morty, this is perfect! You can take Lincoler with you,"
3201,3202,1,Ricksy_Business,11,11,Lincoler:,"Hey, man, I'm not going anywhere, I'm injured,"
3202,3203,1,Ricksy_Business,11,11,Rick:,"Shut up, Lincoler, It's the least you can do for wrecking the living room,"
3203,3204,1,Ricksy_Business,11,11,Summer:,"Yeah! And, Nancy, you should go, too,"
3204,3205,1,Ricksy_Business,11,11,Nancy:,What? Why -- why me?
3205,3206,1,Ricksy_Business,11,11,Summer:,"Because, uh, you're -- you're so good at playing the flute,"
3206,3207,1,Ricksy_Business,11,11,Captain:,"Sorry for the inconvenience, folks, We should resume sinking shortly, In the meantime, please, stay on the ship and enjoy a complimentary plate of James Cameronion rings,"
3207,3208,1,Ricksy_Business,11,11,Jerry:,"Great, Not only is the ship not sinking, but now the fourth wall has been broken,"
3208,3209,1,Ricksy_Business,11,11,Beth:,"[ Sighs ] I am gonna go back to the room to finish my book, You should find that Lucy woman,"
3209,3210,1,Ricksy_Business,11,11,Jerry:,But -- but --
3210,3211,1,Ricksy_Business,11,11,Lucy:,"[ clears throat ] You see, Jerry? May I show you something? Had everything gone as planned, this entire area would be underwater,"
3211,3212,1,Ricksy_Business,11,11,Jerry:,"[ Sighs ] I would have liked to see it, This trip has been a ""Titanic"" failure, Get it?"
3212,3213,1,Ricksy_Business,11,11,Lucy:,"Ooh! Draw me, Jerry,"
3213,3214,1,Ricksy_Business,11,11,Jerry:,"Oh, boy, Lucy, wow, Uh, this isn't what I had in mind,"
3214,3215,1,Ricksy_Business,11,11,Lucy:,"But it's the perfect moment, We've been dreaming about this for 16 years,"
3215,3216,1,Ricksy_Business,11,11,Jerry:,"Um, not like this, Not -- not with you,"
3216,3217,1,Ricksy_Business,11,11,Lucy:,"You are gonna draw me,"
3217,3218,1,Ricksy_Business,11,11,Jerry:,Aah!
3218,3219,1,Ricksy_Business,11,11,Lucy:,"Then you're going to [bleep] me in that car over there,"
3219,3220,1,Ricksy_Business,11,11,Lincoler:,"It's weird, 'cause I definitely think that all men are created equal, But, at the same time --"
3220,3221,1,Ricksy_Business,11,11,Morty:,"Okay! Um, the crystals should be really close,"
3221,3222,1,Ricksy_Business,11,11,Nancy:,There they are!
3222,3223,1,Ricksy_Business,11,11,Scene Action:,[ Detector beeps ]
3223,3224,1,Ricksy_Business,11,11,Lincoler:,"Wait, Something's not right,"
3224,3225,1,Ricksy_Business,11,11,Scene Action:,[ Creature growls ] [ Screams ] [ Creature roars ]
3225,3226,1,Ricksy_Business,11,11,Lincoler:,Get the crystals! I'll handle the beast! Prepare to be emancipated from your own inferior genes!
3226,3227,1,Ricksy_Business,11,11,Scene Action:,[ Grunting ]
3227,3228,1,Ricksy_Business,11,11,Nancy:,"Summer's gonna like me again,"
3228,3229,1,Ricksy_Business,11,11,Scene Action:,[ Creature growling ] [ Grunts ] [ Grunts ]
3229,3230,1,Ricksy_Business,11,11,Morty:,"Lincoler, come on! Let's get out of here!"
3230,3231,1,Ricksy_Business,11,11,Lincoler:,"Mein journey is over, Morty, [ Groaning ] I have something important to tell you,"
3231,3232,1,Ricksy_Business,11,11,Gearhead:,"♪ And the gears, they turned for a thousand years ♪ ♪ Until the dark day that they stopped ♪"
3232,3233,1,Ricksy_Business,11,11,Morty:,"Rick, I got them! I got the crystals!"
3233,3234,1,Ricksy_Business,11,11,Rick:,"All right! You did it, Morty,"
3234,3235,1,Ricksy_Business,11,11,Morty:,"Rick, wait! There's something you need to know, I couldn't have done it without Lincoler, He said that he was really sorry and that he loves you like a father, He only wanted you to accept him, and he hopes that his final act would redeem him in your eyes, He sacrificed himself to save all of us, Rick, He died,"
3235,3236,1,Ricksy_Business,11,11,Rick:,"Well, at least he didn't die in vain, He got these crystals, [ Sniffs ] And these babies just saved this lame-ass party! Wubba, lubba, dub, dub! Play something, S-somebody, play something,"
3236,3237,1,Ricksy_Business,11,11,Morty:,"Wait a minute, What?"
3237,3238,1,Ricksy_Business,11,11,Scene Action:,[ Hip-hop music plays ]
3238,3239,1,Ricksy_Business,11,11,Rick:,"♪ Put your right foot forward ♪ ♪ And your left foot back ♪ ♪ Then slide around like on a nordictrack ♪ ♪ Move to the left ♪ ♪ Step to the right ♪ ♪ Wiggle your elbows, and look up into the light ♪ ♪ It's the, it's the ♪ ♪ It's the Rick dance ♪ ♪ It's the, it's the ♪ ♪ It's the Rick dance ♪"
3239,3240,1,Ricksy_Business,11,11,Rick:,"Slow Mobius, hit me with the clock beam! [ Warbling ] ♪ It's the, it's the ♪ ♪ It's the Rick dance ♪"
3240,3241,1,Ricksy_Business,11,11,Rick:,"That's the Rick dance! All right! Whoa, man!"
3241,3242,1,Ricksy_Business,11,11,Morty:,What the hell was that?! I thought those crystals were supposed to help us get home or something!
