Sentence_id,Season,Episode,Episode_num,Episode_id,Character,Line,Line_no_stopwords
4452,4452,2,Auto_Erotic_Assimilation,3,14,Rick:,"""they're no different from any of the aimless chumps that you occupy, they just put you at the center of their lives because your powerful then because they put you there they want you to be less powerful. Never gonna happen tho right."" ",`` different aimless chumps occupy put center lives powerful put want less powerful never gonna happen tho right
4468,4468,2,Total_Rickall,4,15,Rick:,"Well I don't like your unemployed genes in my grandchildren, Jerry. But life is made of little concessions. ",well like unemployed genes grandchildren jerry life made little concessions
4471,4471,2,Total_Rickall,4,15,Rick:,Who the bleep are you? ,bleep
4476,4476,2,Total_Rickall,4,15,Rick:,"Everybody just relax for a second. There's no such thing as an ""Uncle Steve"". That is an alien parasite. ",everybody relax second thing `` uncle steve alien parasite
4479,4479,2,Total_Rickall,4,15,Rick:,"No you haven't Jerry. These telepathic little bastards, they embed themselves in memories they use those to multiply, spread out, and take over planets. It's disgusting. ",jerry telepathic little bastards embed memories use multiply spread take planets disgusting
4481,4481,2,Total_Rickall,4,15,Rick:,"He's a real piece of shit! This is a big one, someone probably tracked in last week on the bottom of their shoe or on a piece of alien fruit. ",real piece shit big one someone probably tracked last week bottom shoe piece alien fruit
4483,4483,2,Total_Rickall,4,15,Rick:,"Get off the high road Summer, we all got pink eye because you won't stop texting on the toilet. ",get high road summer got pink eye wo stop texting toilet
4485,4485,2,Total_Rickall,4,15,Rick:,"No, ""Steve"" put that memory in your brain so he could live in your house, eat your food, and multiply. We could be infested with these things, so we gotta keep an eye out for any zany, wacky characters that pop up. ",`` steve put memory brain could live house eat food multiply could infested things gotta keep eye zany wacky characters pop
4487,4487,2,Total_Rickall,4,15,Rick:,Thanks Mr. Poopybutthole. I always could count on you. ,thanks mr. poopybutthole always could count
4489,4489,2,Total_Rickall,4,15,Rick:,"Alright, there's six of us and that's it. Me, Morty, Jerry, Beth, Mr. Poopybutthole, and Summer. ",alright six us morty jerry beth mr. poopybutthole summer
4491,4491,2,Total_Rickall,4,15,Rick:,Can't afford to chance it. ,ca afford chance
4494,4494,2,Total_Rickall,4,15,Rick:,Trust me Beth you don't wanna know how many answers that question has. ,trust beth wan na know many answers question
4498,4498,2,Total_Rickall,4,15,Rick:,Why couldn't I bring my portal gun?   ,could bring portal gun
4510,4510,2,Total_Rickall,4,15,Rick:,"Six, Morty! There's supposed to be six of us! If there's seven, then that means somebody's not real. ",six morty supposed six us seven means somebody real
4512,4512,2,Total_Rickall,4,15,Rick:,I guessed. That's why I aimed for his shoulder. ,guessed aimed shoulder
4524,4524,2,Total_Rickall,4,15,Rick:,Wait. ,wait
4526,4526,2,Total_Rickall,4,15,Rick:,No! Don't flashback! ,flashback
4534,4534,2,Total_Rickall,4,15,Rick:,Take that! ,take
4544,4544,2,Total_Rickall,4,15,Rick:,"Everybody stop remembering! These parasites are like bed bugs, and every flashback is another mattress. Look! There's only supposed to be six people in this house. ",everybody stop remembering parasites like bed bugs every flashback another mattress look supposed six people house
4546,4546,2,Total_Rickall,4,15,Rick:,"No! Uh, the fact that I wrote this number down means that there's four parasites. ",uh fact wrote number means four parasites
4549,4549,2,Total_Rickall,4,15,Rick:,"All right, there's six of us, buurp and that's it. Me, Morty, Jerry, Beth, Mr. Poopybutthole, Frankenstein, Sleepy Gary, Photography raptor, Mr. Beauregard, and Summer. ",right six us buurp morty jerry beth mr. poopybutthole frankenstein sleepy gary photography raptor mr. beauregard summer
4551,4551,2,Total_Rickall,4,15,Rick:,"6, 10, what's the difference? I just love the number 6 for no reason! Where's my pencil at? ",6 10 difference love number 6 reason pencil
4553,4553,2,Total_Rickall,4,15,Rick:,"Oh, thanks, Pencilvester!   Yeah,I-I g-- I guess that is what happened, but I-I don't get why I would do that. ",oh thanks pencilvester yeah i-i g guess happened i-i get would
4568,4568,2,Total_Rickall,4,15,Rick:,"That is su-- buurp -- suspicious. We're always hearing about this Tinkles character, but we never get to - ",su buurp suspicious always hearing tinkles character never get
4575,4575,2,Total_Rickall,4,15,Rick:,"Look, I'm not used to being this unsure for this long. I'm just gonna aim for shoulders starting with the weird girl.   ",look used unsure long gonna aim shoulders starting weird girl
4577,4577,2,Total_Rickall,4,15,Rick:,"Hold still, ""Summer."" ",hold still `` summer
4579,4579,2,Total_Rickall,4,15,Rick:,"Oh, yeah? Well, what if you just think that, Sleepy Gary? I've known you for 15 years. Don't make me hurt you. ",oh yeah well think sleepy gary known 15 years make hurt
4581,4581,2,Total_Rickall,4,15,Rick:,"Wait, why would you want me to -- You're one of them, aren't you? ",wait would want one
4584,4584,2,Total_Rickall,4,15,Rick:,"Shut up, Hamurai! Shut up, Amish Cyborg! What is this? '90s Conan? ",shut hamurai shut amish cyborg conan
4587,4587,2,Total_Rickall,4,15,Rick:,"You know what, Pencilvester? It took me my whole life to realize it, but I love barbecuing. ",know pencilvester took whole life realize love barbecuing
4589,4589,2,Total_Rickall,4,15,Rick:,"Watch me, baby. I'm like tom cruise from, um, ""cuisine"" or w-whatever that movie's called where he makes drinks. Yeah, check me out. I'm like tom cruise from ""cuisine.""   yeah. Is that what it's called? ""cuisine""? ",watch baby like tom cruise um `` cuisine w-whatever movie called makes drinks yeah check like tom cruise `` cuisine yeah called `` cuisine
4591,4591,2,Total_Rickall,4,15,Rick:,"Wait.   Noooooo! Shoot. Now look. It's like a ""Where's Waldo?"" page. Can you find me? Check out all these zany characters. We'll be right back after these messages. ",wait noooooo shoot look like `` waldo page find check zany characters right back messages
4594,4594,2,Total_Rickall,4,15,Rick:,"Can't do that, Sleepy Gary. All right, everybody listen to me. I don't know if any of you guys are real, but this house has been infested with fake loved ones that spread through fake memories, and our planet will be destroyed if they get out.   ",ca sleepy gary right everybody listen know guys real house infested fake loved ones spread fake memories planet destroyed get
4597,4597,2,Total_Rickall,4,15,Rick:,"You guys, we got to hurry. I just got back from Walmart. They're selling Nintendo 3ds systems for $149.99 on sale, plus every time you buy one, you get a $50 gift card. Brings the total price down to $110 after tax. Now, listen, we can flip those sons of bitches for 230 bucks apiece easy! They're all limited-edition ""Zelda"" ones. Hurry! Hurry! Come with me! We can be rich, and we also all get to keep one and we can play nintendo games! Nintendo, give me free stuff. ",guys got hurry got back walmart selling nintendo 3ds systems 149.99 sale plus every time buy one get 50 gift card brings total price 110 tax listen flip sons bitches 230 bucks apiece easy limited-edition `` zelda ones hurry hurry come rich also get keep one play nintendo games nintendo give free stuff
4599,4599,2,Total_Rickall,4,15,Rick:,"Okay, yes, I definitely remember doing that, but also, I would never do that ",okay yes definitely remember also would never
4618,4618,2,Total_Rickall,4,15,Rick:,"Uh, no thank --   Okay. Trying to figure out how to lower the blast shields, huh? Anybody here think it's suspicious that a lot of people in here can't wait to get out of here? ",uh thank okay trying figure lower blast shields huh anybody think suspicious lot people ca wait get
4621,4621,2,Total_Rickall,4,15,Rick:,"So, what are you gonna do when you rotate back to the world, Frankenstein? ",gonna rotate back world frankenstein
4623,4623,2,Total_Rickall,4,15,Rick:,"No! Get out of my head, parasite! No! Drop it. Give me the gun, Frankenstein!   Give it back! ",get head parasite drop give gun frankenstein give back
4625,4625,2,Total_Rickall,4,15,Rick:,  Is anyone here even real? Am I the only real person on earth?! ,anyone even real real person earth
4635,4635,2,Total_Rickall,4,15,Rick:,"Hey, don't blame me! I tried to shoot Summer 10 minutes ago! ",hey blame tried shoot summer 10 minutes ago
4639,4639,2,Total_Rickall,4,15,Rick:,"Wubba lubba dub dub! Ricky ticky tavi, beyotch! And that's the wa-a-a-a-y the news goes. Hit the sack, jack. Uh-oh! Somersault jump. Aids! And that's why I always say shum shum shlippedy dop! Grassss tastes bad-ah. No jumpin' in the sewer. Burger time! Rubber baby baby bunkers! Lick, lick, lick my balls!   yeah! Say that all the time. ",wubba lubba dub dub ricky ticky tavi beyotch wa-a-a-a-y news goes hit sack jack uh-oh somersault jump aids always say shum shum shlippedy dop grassss tastes bad-ah jumpin sewer burger time rubber baby baby bunkers lick lick lick balls yeah say time
4642,4642,2,Total_Rickall,4,15,Rick:,"Beth, I'm your father! ",beth father
4645,4645,2,Total_Rickall,4,15,Rick:,"Why don't you make me, implausibly naive pubescent boy with an old Jewish comedy writer's name? ",make implausibly naive pubescent boy old jewish comedy writer name
4649,4649,2,Total_Rickall,4,15,Rick:,"Shut up, Morty, you brainwashed, little turd that might not even be real because I'm brainwashed, too. ",shut morty brainwashed little turd might even real brainwashed
4651,4651,2,Total_Rickall,4,15,Rick:,"Oh, oh, oh, really? Well, I remember you as a whiny, little piece of shit, Morty! ",oh oh oh really well remember whiny little piece shit morty
4653,4653,2,Total_Rickall,4,15,Rick:,"Yeah! I've got about a thousand memories of your dumb, little ass and about six of them are pleasant. The rest is annoying garbage. So why don't you do us both a favor and pull the trigger? Do it! Do it, motherbleep Pull the bleep trigger! ",yeah got thousand memories dumb little ass six pleasant rest annoying garbage us favor pull trigger motherbleep pull bleep trigger
4656,4656,2,Total_Rickall,4,15,Rick:,What the hell? ,hell
4660,4660,2,Total_Rickall,4,15,Rick:,"Holy crap, Morty, you're right. ",holy crap morty right
4662,4662,2,Total_Rickall,4,15,Rick:,"Well, yeah, duh-doy. T-took you long enough.   ",well yeah duh-doy t-took long enough
4663,4663,2,Total_Rickall,4,15,Rick:,"Now let's go, Morty. We got a lot of friends and family to exterminate.   ",let go morty got lot friends family exterminate
4666,4666,2,Total_Rickall,4,15,Rick:,We need to kill everyone that we can only remember fondly. Who's got a bad memory about Mrs. Refrigerator? ,need kill everyone remember fondly got bad memory mrs. refrigerator
4670,4670,2,Total_Rickall,4,15,Rick:,"Everybody back! If you're not a parasite, you have nothing to fear. What about Summer? ",everybody back parasite nothing fear summer
4689,4689,2,Total_Rickall,4,15,Rick:,"  Come on, man. Haven't we ever had an uncomfortable silence or an awkward fart on a road trip? Come on, Pencilvester. Give me anything. ",come man ever uncomfortable silence awkward fart road trip come pencilvester give anything
4691,4691,2,Total_Rickall,4,15,Rick:,You're right.   Kill Pencilvester. ,right kill pencilvester
4704,4704,2,Total_Rickall,4,15,Rick:,I guess I did the butler! Ha ha! Does -- d-does that scan? ,guess butler ha ha d-does scan
4706,4706,2,Total_Rickall,4,15,Rick:,"Thanks, ghost in a jar. You always were good at pointing out potentially obscure comedy.   ",thanks ghost jar always good pointing potentially obscure comedy
4723,4723,2,Total_Rickall,4,15,Rick:,"From now on, let's all be careful to wash our hands when we get back from outer space. That goes for everyone. ",let careful wash hands get back outer space goes everyone
4725,4725,2,Total_Rickall,4,15,Rick:,"At least we're real, Jerry. We're real. Ricky ticky tavi! ",least real jerry real ricky ticky tavi
4728,4728,2,Total_Rickall,4,15,Rick:,"No, Beth! Oh bleep ",beth oh bleep
4739,4739,2,Total_Rickall,4,15,Rick:,"Oh, geez! Oh, my god! ",oh geez oh god
4743,4743,2,Total_Rickall,4,15,Rick:,"Listen, Beth, don't torture yourself. I made a similar mistake years ago, but, you know, on a planetary scale. ",listen beth torture made similar mistake years ago know planetary scale
4745,4745,2,Total_Rickall,4,15,Rick:,"He's not pressing charges. I mean, that's got to be the ""you shot me"" equivalent of not being mad. ",pressing charges mean got `` shot equivalent mad
4750,4750,2,Total_Rickall,4,15,Rick:,  And that's the wa-a-a-a-y the news goes. ,wa-a-a-a-y news goes
4765,4765,2,Get_Schwifty,5,16,Rick:,"Oh boy. Time to go, Morty. ",oh boy time go morty
4768,4768,2,Get_Schwifty,5,16,Rick:,"The Pentagon. I mean, not THE Pentagon. buurp The lame one, here on Earth. ",pentagon mean pentagon buurp lame one earth
4779,4779,2,Get_Schwifty,5,16,Rick:,Morty and I are going to look into it. You guys hold tight. ,morty going look guys hold tight
4792,4792,2,Get_Schwifty,5,16,Rick:,Stay back! This watch turns people into snakes! ,stay back watch turns people snakes
4795,4795,2,Get_Schwifty,5,16,Rick:,My name is Rick Sanchez. This here's my grandson Morty.   ,name rick sanchez grandson morty
4798,4798,2,Get_Schwifty,5,16,Rick:,"I've seen enough of the galaxy to know that what we've got here is a Cromulon from the Cygnus-5 Expanse. So you can forget about nukes, and you can forget about math.   This head won't go away until buurp Earth shows them it's got a hit song. ",seen enough galaxy know got cromulon cygnus-5 expanse forget nukes forget math head wo go away buurp earth shows got hit song
4801,4801,2,Get_Schwifty,5,16,Rick:,"No, Frasier. A live performance of a newly-written, catchy, original song. The Cromulon feed on the talent and showmanship of less-evolved lifeforms. ",frasier live performance newly-written catchy original song cromulon feed talent showmanship less-evolved lifeforms
4803,4803,2,Get_Schwifty,5,16,Rick:,You're gonna wanna put them on that giant speaker system at your sonic testing facility at Area 51. ,gonna wan na put giant speaker system sonic testing facility area 51
4811,4811,2,Get_Schwifty,5,16,Rick:,"Good luck, Mr. President. ",good luck mr. president
4815,4815,2,Get_Schwifty,5,16,Rick:,"I dabble, Mr. President. ",dabble mr. president
4827,4827,2,Get_Schwifty,5,16,Rick:,"Who's NOT a musician, Morty? ",musician morty
4829,4829,2,Get_Schwifty,5,16,Rick:,"Yeah, not with that attitude. ",yeah attitude
4835,4835,2,Get_Schwifty,5,16,Rick and Morty:,WhooooOOOOAHHHH!!!! ,whooooooooahhhh
